-2.03915521036739490e+05
-4.24700324726299805e+04
8.05522293510701093e+03
1.25205536442781249e+04
1.33729854598308302e+04
1.35544166425514959e+04
1.36794392340504255e+04
1.40317827331448771e+04
1.42225139837395418e+04
1.43094605662758204e+04
1.43454468226651625e+04
1.43635280383847548e+04
1.43755251600171450e+04
1.43845925896124045e+04
1.43944231725065401e+04
1.44111962869476883e+04
1.44176889764700663e+04
1.44191080854724605e+04
1.44194307931935527e+04
1.44194966223701485e+04
